Unnamed: 0,date,review,rating,tokens
750,24.07.08.,"아이보리랑 고민했는데 생각이상 너무이뻐용
실리콘빨대도 편합니다! 
스탠리보단 보냉기능은 살짝 아쉽지만
그래도 하루 쓰는데 불편함은 전혀 없어요",5,"['아이보리', '고민', '생각', '이쁘다', '실리콘', '빨대', '편하다', '스탠리', '보냉', '기능', '살짝', '아쉽다', '하루', '쓰다', '불편하다', '전혀', '없다']"
751,24.07.25.,색깔이 맘에 들고 얼음이 빨리안녹아서 좋아요~,5,"['색깔', '맘', '들다', '얼음', '빨', '리안', '녹다', '좋다']"
752,24.07.30.,선물했는데 마음에 들어합니다.,5,"['선물', '마음', '들다']"
753,24.07.27.,디자인 예뻐서 마음에들어요,5,"['디자인', '예쁘다', '마음', '들다']"
754,24.07.01.,너무 이뻐요 텀블러갸 있는데 또 사버림 ㅎㅎ,5,"['이쁘다', '텀블러', '갸', '버리다']"
755,24.06.22.,"일단 귀엽고 빨대가 있어서 좋았지만 코딩되어 있다고 하더라도 실리콘이라 어쩔 수 없이 먼지가 좀 붙는 것 같습니다
 그리고 물을 입으로 마시면 실리콘에 코가 닿고 입구에 물이 고여서 여닫는 부분 홈으로 고인 물이 흘러나옵니다",4,"['귀엽다', '빨대', '좋다', '코딩', '실리콘', '먼지', '붙다', '물', '입', '말다', '실리콘', '코', '닿다', '입구', '물이', '고여', '닫다', '부분', '홈', '고인', '물이', '흘러나오다']"
756,24.07.07.,보온 보냉 너무 잘되네요,5,"['보온', '보냉']"
757,24.06.25.,4번째 구매인듯. 쓰기편하고 선물용으로도 좋아요,5,"['구매', '쓰기', '편하다', '선물', '용', '좋다']"
758,24.06.27.,"색도 마음에 들고 텀블러가 귀엽네요
잘 사용할게요",5,"['색도', '마음', '들다', '텀블러', '귀엽다', '자다', '사용']"
759,24.06.07.,진짜 밀폐 잘 되고 빨대도 생각보다 불편하지 않았어요! 손이 쑥 들어가서 세척도 쉽고 무엇보다 바닥에 실리콘 덧대져 있는 게 너무 좋습니다 테이블에 놓을 때마다 듣기 싫은 소리가 안 나요 ㅠㅠ 비싸지만 만족도 높게 오래 쓸 수 있을 것 같아요!,5,"['진짜', '밀폐', '자다', '빨대', '생각', '불편하다', '않다', '손', '쑥', '들어가다', '세척', '쉬다', '바닥', '실리콘', '덧', '대다', '좋다', '테이블', '놓다', '듣기', '싫다', '소리', '안', '비싸다', '만족도', '높다', '쓸다']"
760,24.06.25.,"보냉이 오래 잘 돼서 정말 좋고, 카페음료 기본사이즈는 무난히 테이크아웃 가능해서 잘 쓰고 있습니다.",5,"['보', '냉이', '자다', '정말', '좋다', '카페', '음료', '기', '본', '사이즈', '무난', '테이크아웃', '가능하다', '자다', '쓰다']"
761,24.07.05.,얼음도 잘 안녹고 색도 이쁘고 좋아요^^,5,"['얼음', '자다', '녹다', '색도', '이쁘다', '좋다']"
762,24.07.24.,"하나 더 사고싶어요
소장가치 충분",5,"['더', '사다', '소장', '가치', '충분']"
763,24.06.11.,생각보다 가볍고 생각대로의 크기에요. 색감은 기대보다 이뻐요.. 화이트랑 한참 고민하다 샀는데 제 핸폰 색감이랑 비슷해서 완전 만족해요,5,"['생각', '가볍다', '생각', '크기', '색감', '기대', '이쁘다', '화이트', '한참', '고민', '사다', '핸폰', '색감', '완전', '만족하다']"
764,24.07.01.,"외관도 이쁘고 기능도 다양해서 좋아요!
우선 밀폐력이 좋아요ㅎㅎ가방에 넣고다니면 전혀 새는게없네요 그래서 이동성 굿굿입니다",5,"['외관', '이쁘다', '기능', '다양하다', '좋다', '밀폐', '좋다', '가방', '넣다', '전혀', '새다', '없다', '이동성', '굿굿']"
765,24.06.19.,귀여워요 무게감도 가벼운편이고요 세척도 빨대도 실용적입니다 짱,5,"['귀엽다', '무게', '감다', '가볍다', '편이', '고요', '세척', '빨대', '실용', '짱']"
766,24.07.16.,예쁘고 좋아요 보온보냉 확실,5,"['예쁘다', '좋다', '보온', '보냉', '확실']"
767,24.06.22.,매일 매일 사용하고 있어요 빨대도 일회용 필요없어서 더 좋아요,5,"['매일', '매일', '사용', '빨대', '일회용', '필요없다', '더', '좋다']"
