date,review,rating
25.03.31.,"남펀꺼 제꺼 두 개 주문 색이 잘 어울려요
여자 한 손으로 잡기엔 좀 두꺼워요
그래도 손잡이 있는 너무 큰 것보단 이 크기가 좋아서 만족합니다",5
25.04.24.,배송도 빠르고 선물하니 맘에 들어 하네요,5
25.04.24.,배송도 빠르고 선물하니 맘에 들어 하네요,5
25.05.03.,합격 선물로 주려고 샀어요 예뻐요,5
25.04.26.,처음 사봤는데 매우 만족입니다,5
25.04.20.,사이즈 적당해서 큰 거보다는 활용도가 좋습니다. 손 접이 없는 게 살짝 불편하긴 하네요,5
25.03.30.,"친구 생일선물해 줬는데 정말 좋아하더라고요 ㅎㅎ
포장도 꼼꼼하고 텀블러 한 손에 쥐기 좋고 색도 너무 예뻐서 마음에 든 데요!! 일할 때 항상 함께한다 하더라고요 ㅎㅎ 뿌듯한 선물이에요!!",5
25.04.30.,아주 좋아요 감사합니다,5
25.04.02.,"정말 총알 배송이네요.
저녁에 주문했는데 다음날 바로 도착했네요.
혹시나 해서 연마제 제거해 봤는데 연마제 안 나오네요.
크기 딱 좋고 색상이 너무 예뻐요^^",5
25.04.28.,좋네요 이쁘고 깔끔해요,5
25.04.25.,디자인도 이쁘고 사이즈도 딱 적당하고 좋아요!!,5
25.04.14.,알던 대로 무게는 확실히 좀 있어요! 그래도 보냉력은 다른 텀블러들에 비해 좋아요~,5
25.04.14.,배송 안전하고 빠르게 되었습니다. 빨대가 안으로 들어가는 실리콘 재질인 줄 알았는데 아니네요. ㅎㅎ,4
25.04.27.,색깔 이쁘고 좋아요,5
25.04.28.,글라시 색상이 맘에 드네요,5
25.05.02.,"스탠리 잘 쓰고 있어서 동생한테도 선물했어요 얼음 안 녹는다고 너무 좋아해서 저도 좋아요
색상 마음에 들어요 실물이 더 이쁨!!!
손잡이 있는 거 사려다가
빨대가 이게 더 편해서 ㅎㅎ",5
25.04.16.,"색상 마음에 들어요 실물이 더이쁨!!!
손잡이 있는거 사려다가 
빨대가 이게 더 편해서 ㅎㅎ",4
25.04.05.,색상도 이쁘고 보냉&보온력 모두 좋아요! 또 빨대를 빼고 마실 수도 있어 유용한 것 같아요! 아쉬운 점은 용량이 10ml 정도만 더 컸으면 좋았을 것 같아요,5
25.04.22.,생각했던거 보다 더 좋아요 잘쓰겠습니다,5
25.04.20.,색상도 예쁘고 크기도 적당하니 너무 좋습니다ㅎㅎ 다른 색상도 구입하려고요ㅎㅎ,5
25.04.27.,선물했는데 엄청 맘에 들어 해요~,5
25.04.03.,우선 색깔이 딱 제가 원하는 색이라 너무 맘에 들어요 .!! 손이 작은 편이라 들고 다니기 힘들 줄 알았는데 생각보다 괜찮아요 전체적으로 만족합니다!,5
25.04.04.,배송은 말할 것도 없고요~ 색깔이 정말 고급스러워 보이고 간지나요~딸이 정말 맘에 든대요♡,5
25.03.22.,기존에 잘 쓰고 있던 스탠리 텀블러가 대용량이라 손잡이도 있고 보냉 시간도 길고 여러 가지 좋은 점도 있으면서 휴대용으로 들고 다니기 불편한 점도 있어서 구매했어요. 출퇴근할 때 가방에 넣고 다니니까 좋아요~ 크림 컬러로 주문하고 싶었는데 품절이라 아쉬워요. 그리고 여자 손으로는 잡기가 두꺼워서 떨어트릴 것 같고 손목이 조금 아파요ㅠㅠ,4
25.04.06.,물 좀 많이 먹어야 할 것 같아서 샀는데 색도 예쁘고 많이 담기고 좋아요. 그냥 들고 다니기엔 묵직해서 힘들고 가방 같은 거 하나 장만해야겠어요,5
25.04.15.,짝꿍에게 선물할 일이 있어서 구매했는데 제품력이나 디자인이나 흠잡을 곳이 없을 만큼 항상 만족하면서 사용하고 있습니다 :),5
25.04.27.,선물했는데 마음에 들어 해요,5
