date,review,rating
25.03.05.,진짜 너무 이뻐서 매일매일 들고다녀요~,5
25.03.23.,빨대가 있어서 너무 좋아요~,5
25.03.03.,신학기 잘 써보겠습니다.,4
25.03.29.,"좀작은데
좋아요a~",4
25.02.24.,보온 성능 좋고 흰색이라서 깔끔해보입니다.,5
25.03.10.,너무 귀엽고 이뻐요!! 빨대가 있어서 좋아요,5
25.02.03.,주말에 받아서 바로 사무실용으로 쓰고 있습니다. 꽤 큰 오픈형 텀블러를 쓰다가 가방 옆구리쪽에 가지고 다닐 수 있는 크기를 찾다가 구매했는데 괜찮을것 같아요. 디자인도 쏙 맘에 듭니다,5
25.02.18.,입구가 넓어서 뜨거운 거 먹을 때도 좋고 빨대세척과 보관이 너무 용이해요~,5
25.03.12.,매일 들고다니는 모슈! 튼튼하고 보온 보냉 우수합니다!,5
25.02.10.,직장에서 사용할 텀블러가 필요해서 구입했는데 예쁘고 밀폐력도 좋습니다. 가성비 제품이라고는 못하지만 디자인과 성능이 좋아서 재구매 의사 있어요 : ),5
25.01.11.,"벌써 세번째 구매해요. 초창기에 밑에 고무바닥 없을때부터 쓰면서 더 큰 용량 필요해서 700미리도 샀다가, 결국 가지고 다니기에는 480미리가 너무 작지도 크지도 않고 딱이라 다시 샀어요. 기존 480 들고 다녀도 되지만 700미리 사면서 경험한 고무바닥이 너무 괜찮고 좋아서 리뉴얼 버전으로 다시 샀네요.
바닥에 내려놓을 때 고무 바닥 없으면 밑에 칠 다 까지거든요. 기존에 샀던 흰색은 벌써 모서리나 바닥 칠이 많이 벗겨졌어요 ㅠㅠ 가방에 굴리려면 음료가 안 새야되는데 보통 이렇게 음용구 여닫는 텀블러는 웬만하면 새거든요? 근데 모슈꺼만 안새요. 그래서 애용합니다.",5
